movie,sentiment,comment
Deney,positive,"çok etkileyici ve sarsıcı bir film...insanın kontrol edilebilirlik derecesini,hükmetme içgüdüsünü ve şartlara göre ne kadar değişken davranışlı olabildiğini gözler önüne seriyor ve 'otorite' sahibi olduğunda hayvani dürtülerle yönlenen şiddet uygulamalarına ne kadar eğilimli olduğunu (kendini kabul ettirme ve süper ego dediğimiz şey ne yapmak istediğini değil ne yapman gerektiğini söyleten şey) çok güzel işleyen, insan sosyopsikolojisini avucunun içine alan sıradışı bir film..."
Köstebek,positive,bu fılme kotu dıyenler gercekten fılmı anlamakta gucluk ceken yapıya sahıp  arkadaslardır herkez anlıyacak dıye bırsey yok ama fılmden anlıyan arkadaslar sıddetle tavsıye edıyorumm ozellıkle gecısler super olmus cok sey kaybedersınız...
Köstebek,negative,"Gereksizce uzatılmış, boş zamanınız varsa izleyin. Oyuncular hatrına 10/7"
Köstebek,positive,Kesinlikle tüm zamanların en iyi filmlerinden biri. Michael Mann de ne kadar iyi bir yönetmen olduğunu bir kez daha ortaya koyuyor. Mann'in her filminde olduğu gibi mavi rengin baskın olduğu ve çoğunlukla yakın plan çekimlerin kullanıldığı 'TheInsider'ın görüntüleri ve müzik kullanımı inanılmaz ötesi. Russell Crowe başta olmak üzere (hala bu performansının üzerine çıkamadı) tüm oyuncu kadrosunun harikalar yarattığı son derece iyi çekilmiş bir film. En iyiler listemin de ilk üç filminden biri... (10/10)
Köstebek,positive,"film oldukça iyi fakay abrtılacak kadar büyük bir başarı da yok doğrusu.film boyunca michael mann kendini pek hissettirememiş açıkçası.ondan daha fazla emek verilmiş bir film beklerdim.filmi şu sıralarda izledim ve mann,heat veya collateral de ki kadar filmi önemsememiş gibi geldi bana.ama dediğim gibi başarılı çünkü zaten konusunu gerçek bir hikayeden alıyor.oyunculuklara da diyeceğim yok.al pacino ve russell crowe oldukça iyi.hatta crowun daha iyi olduğu bile söylenebilir.filmde ki uzun diyaloglara gerek yoktu bence.biraz daha hareketli olabilirdi diye düşünüyorum.bunun içinde süresi biraz daha kısa olabilirdi.herşeye rağmen izlenmeli çünkü hikaye çok başarılı."
Köstebek,positive,"bu filmi temposu ağır diye eleştirmek çok da doğru bir bakış açısı değil. kapitalizmin coşmasıyla değerlerin çürümeye tüz tutmuş olduğu iki sektörden (sigara sanayi ve medya), iki onurlu adamın hikayesi yavaş ama etkileyici bir şekilde anlatılıyor. bu nedenle tempo bence oldukça uygun olmuş. al pacino’nun her zamanki standardı muhteşem oyunculuğuna russell crowe ben de varım diyerek eşlik ederken, buna bir de mann’ın (özellikle harika kamera kulanımıyla) yönetmenliğini konuşturması ekleniyor. çok güzel bir film, izleyin."
Köstebek,negative,Russel Crowe’un performansı görülmeye değer...Film ise oldukça durağan...
Köstebek,positive,"Sağlam ve izleyiciye birçok mesaj vermeye çalışan senaryo, iki müthiş oyuncu ve kalburüstü bir yönetmen tarafından beyazperdeye taşınmış. Böyle olunca da insan ister istemez eşi benzeri olmayan güzellikte bir film bekliyor. Oldukça iyi başlayan yapım, zaman geçtikçe etkisini yitiriyor bence. Özellikle son sahneler hemen bitirelim havasında çekilmiş gibi. Biraz daha sürükleyici olsa başyapıt olabilecek bir film."
Köstebek,positive,adam gibi oturup izlrseniz sıkılmassınz ama bazlarına sıkıcı gelebilir doğru film süresi uzun ve oyunculuklar daha çok ön planda ama kötü bir filim değil al pacino var yetmezmi
Köstebek,positive,"Russel Croweun resmen oyunculuk dersi verdiği bir film, tabi Al Pacinonun filmin 2. yarısındaki performansı da müthiş. Çok durağan bir film olduğu için sıkılan arkadaşlar olabilir ama filmin sonunda gerçekten film izlediğinizi hissediyorsunuz. Hikayesi gerçek olaya dayandığı için ve bahse konu şirketlerin orjinal isimleriyle filmde yer almasından dolayı ayrıca alaka gösterilmesi lazım. 10 üzerinden en az 8i hak eden bir film. İzlenmesi gerekir."
Köstebek,positive,bu filmi izlemek insanı bir görevdir. sigaraya hayır.
Köstebek,negative,"Bu filme verilen puana aldanarak izledim filim çok sıkıcı,duragan,basit siz daha ne derseniz diyin!!!

Oyuncu performansı iyi olabilir.Yönetmende ün yapmış biri olabilir ancak bu filmde sıradanlıktan başka bişey yok.

Bana göre film 10/4"
Köstebek,negative,iğrennnnnnnççççttiiiiii yapıcanız en son sey bu filmi izlemektr hatta sole solimmm nolur izlemeyin:)
Köstebek,negative,"Durağan ilerleyen ağır bir film.Kadrosunun hakkını veremediğini düşünüyorum,tamam kötü değil ancak çokta harika değil bence...
10/8"
Köstebek,positive,Çok güzel bi film ve verdiği mesajlar çok anlamlı. Al Pacino’ya çok yakışan bi roldü böyle ağır rollerin altından bi tek o kalkar zaten.Russell Crowe da muhteşemdi. özellikle çocuklarıyla olan sahnelerde çok duygulandım.bence bu filmi beğenmeyenler anlamadıkları için beğenmemiştir.
Köstebek,negative,"rusell crow un al pacinodan daha iyi performans sergilediği bu film çok büyük bir tütün şirketinde çalışan r crow un görüşleri şirketin yöneticileri ile uyuşmadığı için işten çıkarılıyor şirketin yöneticileri nikotinin zaralı olmadıkları konusunda demeç veriyorlar r crowda al pacinonun düzenlediği 60 dk adlı programa bunun aksini idda etmek için açıklamada bulunur ancak tam yayınlanacağı an ortadan kaldırılır .
kritik: film sağlam senaryosuna ve güçlü diyaloglara rağmen izleyiciyi yeterince ekrana bağlıyamıyor ayrıca bp de film aksiyon fimli olarak gösterilmiş alakası yok film biyografi drama dır. vasat bir görüntü yönetmneliği ayrıca fimin birkaçyerinde el kamerası kullanıdığını sanıyorum kötü bir sinematografi olmasına karşın al pacinonun ve özellikle rusell crowun pewrformansı bu filmi izlemye değer kılıyor"
Köstebek,positive,"1997-1999-2007 sanırım üç tane köstebek isimli filmden bu ikincisi veeee üçününde kadrosu sağlam en beğendiğim ilki idi tabiki. :)  
bu filmde umduğum kadar olmasada farklı bir köstebek filmi  gerçi bu isim uymamış filme tam manada köstebeklik yok alenen var.  aşağıdaki arkadaşın dediği gibi iletişim üzerine güzel bir film. Aksiyon arayanlar izlemesin.  ;) iyi seyirler"
Köstebek,positive,wayne_smithpartyy  yorumunuda kesinlikle katılıyorum arkadaşım .filmi adam gibi izleyip o şeklilde puan verelim ve yorum yapalım arkadaşlar.milleti yanlış yönlendirmeyelim .film gerçek olaya dayanıyor.benimde bufilme verdiğim puan 10/10.
Köstebek,positive,işte sinema dili denen şey bu.klasik deyimle başka yönetmenin elinde ağıraksak drama dönüşebilecek bu film michael mann ın elinde başyapıta bürünmnüş..
Köstebek,positive,"Öyle profesyonel geçişleri ve hipnotize edici sahnelere lisa gerrard-pieter burke işiyle ortaya çıkmış olağanüstü müziklerin yedirilişi var ki herşey geçilse sırf bu yüzden izlenilip beğenilinir kanımca. Kendine bağlayan atmosferi, olayı izleyiciye hissettirerek empoze edişi ve Russell Crowe un tatmin edici oyunculuğu. Mann dan ciddi bir başyapıt. 8.5/10"
Köstebek,positive,Film sperdi.Russel Croweda ahane bi oyuncu her filminde kendini belli ediyor.Al Pacinoyu sylemeye gerek yok zaten 10/9
Şaşkın,positive,"Güldürme  konusunda çok başarılı bir film  kahkalarla gülüyorsun birincisi fraser hele olsun diyorum adam her kılıta başarılı ikincisi elizabeth bir filmde nasıl bir şeytan bu kadar güzel ve çekici olabilir anlayamadım anlyanı tebrik ederim,adios"
Şaşkın,positive,bu filmi izledim çok güldüm tam anlamıyla mükemmekl fir film :) oyuncuların başarısı tartışılmaz :) ne oalcağını tahmin edemiyorsunuz.filmin sonunda şaşırmamanız mümkün değil :) izleyin derim :D
Şaşkın,positive,çok güzel ve eğlenceli bir film güzel bir senaryosu var izlemeye değer
Şaşkın,positive,"Genelde amerikan komedilerinin espirileri uymaz bu dogru.ama bu filmde gercekten espiri tarzı hoşuma gitti.ayrıca film boyunca hiç sıkılmadım çok ama çok keyifliydi.izlediğim komedi filmleri arasında ilk 10 a rahat girer.

Kötü yorumlara kanıp sakın kafanızı karıstırmayın .
izlenmesi gereken cinsten bir film.ayrıca elizabeth hurley gerçekten cok hoş bir hatun..."
Şaşkın,positive,"Eer elenceli ve ho dakikalar geirmek istiyorsanz size Bedazzled i nerebilirim.Sonu olarak ben bu yapma 10 puan 7,5 puan veriyorum..."
Şaşkın,positive,Elizabeth Hurley sağolsun.Sırf onun i.in gidilir bea :)
Şaşkın,positive,VALLA BEN KUMSAL SAHNESİNDE VE İSPANYOLCA KONUŞMA SAHNELERİNDE KOPTUM.BRENDAN MÜKEMMEL.YALNIZ ŞEYTAN ROLÜNÜ YETENEKSİZ BİRİNE VERMESELERDİ FİLM DAHA GÜZEL OLABİLİRDİ.
Şaşkın,positive,brendan işini gayet iyi biliyor mimikleriüst seviyede eizabette gerçekten şaka
Şaşkın,positive,İzlerken herkesin hayatından bir parça bulabileceği harika bir film.
Şaşkın,negative,Günün birinde şeyatn karşımıza bu kadar güzel çıkarsa sanırım ruhunu verme konusunda tereddüt eden fazla kişi olmaz. Sevdiği kıza sahip olmak isteyen kahramanımız hiçbir dileğinde 12 den vuramıyor ama gülmekten çeneniz ağrıyor. moraliniz bozuk ken bu filmi izleyin inanın tüm dertlerinizi 2 saatliğine unutucaksınız.
Şaşkın,positive,":))

Eğlenceli bir film.Komedi unsurları çok güzel işlenmiş.Satan tarafından vaadedilen bölümlere geçiş mükemmel.İzleyici sıkmadığı gibi eğlendirmesini de çok iyi başaran bir yapım.10/7"
Şaşkın,positive,"Yıllar sonra ""Şaşkın""ın sonunu izledim bu akşam.Hep ilk 4 dileği(vcd'de ilk cd'ye denk geliyordu) izlemiş,devamını getirememiştim,ki filmin 7 sene önce çıktığını düşünürsek,bu vcd olayı da 6 sene öncesine rastlıyor.Sonunda bu akşam filmin sonunu izleyebildim televiyonda.Gayet güzel bir film.En azından eğlenceli."
Şaşkın,negative,"inanamıyorum film tesadüf deng geldi hayatımda izlediğim en kötü filmlerden biri arkadaşların film hangi sahnelerine güldüklerini  cok merak ettim eğlendiren yeri neresi acaba 
sacma ve sıkıcı"
Şaşkın,negative,"Brendan fraseri pek komedi filmlerine uygun bir tip olarak görmüyorum.Ayrıca sinemaya gidilebilecek filmler; insanda -derinden bir tutku-ses efekti -görsel açıdan bir şölen havası oluşturması gerekir ,o yüzden film kesinlikle evde tv karşısında izlenilebilecek bir film.(10/6)"
Şaşkın,positive,bence brendan fraser jim carreyden sonra son dönem hollywoodun en iyi komedi oyuncularından biri...bu filmde çok matrak ama tabi elizabeth hurleyinde hakkını yememk lazım oda filmin hakkını vermiş...gerçi her ne kadar ailemle syredemesemde gayet komik yer yer matrak bi film...:))
Şaşkın,positive,"...Harold Ramis'i ""Ghostbusters""in Egon Spengler'i olarak hatirlayabilirsiniz. O zamanlar genc ve son derece zayif biri olan Ramis'i, yillar sonra ""As Good As it Gets""de Helen Hunt'in ogluna bakan doktor olarak gordugumde soka ugramistim. Asiri kilo alan aktor taninmayacak kadar degismisti. Herneyse...Sonucta Ramis komedi turundeki yapitlar icin ne kadar iyi bir yonetmen oldugunu ""Groundhog Day"" ve ""Analyze This"" ile kanitlamis bir isim. ""Bedazzled"" ise Ramis'in seyircisini gulmekten beter eden bir baska filmi. Bredan Fraser gerci pek isinamadigim bir aktordur ama filmde bukalemun gibi kiliktan kiliga girmesi hem filmi tekduze bir komedi olmaktan kurtariyor, hem de Ramis'in her bir karakterle filmini farkli yonlere cekmesine imkan veriyor. Sonucta kesinlikle izlemekten pisman olmayacaginiz, cok keyifli bir film ""Bedazzled"". Ancak Elizabeth Hurley'nin cekiciligine kapilmayi dusunenlere Francis O'Connor'a daha dikkat etmelerini oneririm...(6/10)"
Şaşkın,positive,"gayet eğlenceli ve güzel bir film,bazı yerleri komik,gerçi senaryonun pek bir altyazpısı yok ama genede eğlenceli lduğu için güzel"
Şaşkın,negative,bi arkadaşın dediğine katılmıyorum olayı güzel yapan devil karakteri hem çok zeki hem çok ateşli bana 7 dilek hakkı verilseydi filmde elizabethi isterdim
Şaşkın,positive,eğlenceli bir komedi.gülmek istediğiniz bir vakit izleyebilirsiniz.
Şaşkın,positive,Elizabeth Hurley rahatsız edici derecede güzel film gitmiyor onun yüzünden :D
Kaçış Planı,positive,arkadaslar esaretin bedelinden sonra hop oturup hop kalktigim en iyi kacip filmi diyebilirim cok guzell bu filme diyecek laf yok russell yine super oyunculuk sergilemis siddetle tavsiye ediyorum 10/10
Kaçış Planı,positive,uzun zamandır izlediğim en güzel filmdi.çoktandır bukadar sağlam senaryolu bir film izlemedim. hollywood filmlerinden iyice soğumayabaşlamıştım.sıkılmadan keyifle izlenebilecek bir film kaçırmayınderim iyi seyirler 9/10
Kaçış Planı,positive,"güzel bir polisiye - macera

temposu yüksek, seyirlik, kaçırmayın derim"
Kaçış Planı,positive,"russell crowe olurda flim kötü olur mu? son zamanlarda seyrettiğim en sağlam aksiyonlardan..
aşkın insana nelere yaptırabileceğini gerçekten çok iyi sunmuşlar 9/10"
Kaçış Planı,positive,"film iyi bir açılış yapıp, hafif durağanlışıyor. Ama film ilerledikçe tempo giderek yükseliyor. Özellikle son yarım saat çok iyi. 
Filmin bir remake olduğunu bilmiyordum. Aşağıda durumu belirten arkadaşların hayal kırıklığına uğramasına şaşmıyorum. (ben de infernal affairs izledikten sonra remake olan ve oscar almasına şaşırdığım departed seyrettiğim zaman çok hayal kırıklığına uğramışıtım. Orjinali, remake kat ve kat üstündü çünkü.)
Filmin orjinalini seyretmenlerin kaçırmaması gereken bir film. özellikle russel crowe resmen döktürmüş."
Kaçış Planı,positive,kesinlikle harika bir film. russel crow herzamanki gibi çok başarılı.izlenmesi gereken bir film.
Kaçış Planı,positive,"Russell Crowe çok başarılı bir oyunculuk çıkarmış.Filme gelince konusu aşina olduğumuz bir konu , işleniş güzel, film sonuna kadar sizi sıkmadan izlettiriyor."
Kaçış Planı,positive,kesinlikle izlemenizi isterim arkadaşlar.kurgusu müthiş bi yapım. izlerken kendimi 1saniye ekrandan alamadım Russelin oyunculuğu harika
Kaçış Planı,positive,"Bu filmde Russell Crowe sahaneydi gercekten onun icin izledim ilk etapta.Filmdeki Lara Brennan karakterine John fazlaydi diye dusunuyorum.Soyle ki masum oldugunu bile bile ben yaptim demek intihara kalkismak veya arabadan kendini atmaya yeltenmek tabi psikolojik baski ve umutsuzluk olucak ama esinin yillardir cocuguna yapmis oldugu fedakarlik icinde bulundugu durum onu biraz daha sogukkanli veya yardimci olmaya itmeli.
Fakat surekli Johnun kostum degistirmesi teli onceden kesmesi gibi guzel butunlemeler, karisini icinde bulundugu haksiz durumdan kurtarmak isteyen bir adam var.
10/8"
Kaçış Planı,negative,Filmi götüren her zaman olduğu gibi muhteşem oyunculuğuyla Russell Crowe.Film gereksiz uzun sahneler içeriyor.Birde bana çok inandırıcı gelmedi konu.Tamam kurgu ama düşünün sıradan bir insanın normal bir hayatta bunları yapabilmesi nekadar mümkün?
Kaçış Planı,positive,Bu tarz filmleri her zaman sevmisimdir Russel amcada filmde resmen oyunculuk dersi vermistir.8/10
Kaçış Planı,negative,ok sradan bir film niye bu kadar beenildiini anlamadm.Ayda bir bu tarz film kyor zaten sinema sektrnde.Russell Crowe hatrna izlenebilir 5/10
Kaçış Planı,positive,"Çok başarılı buldum,senaryosu biraz klişe olabilir ama filmde heyecan yaptığım çok sahne vardı.Tipik bir amerikan aile tipi aksiyon filmi olsada beğendiğimi söylemek isterim."
Kaçış Planı,positive,Soluksuz izlenecek bir film. Zaman zaman heyecandan yerimde duramadım. Kesinlikle tavsiye ederim. Özellikle filmin sonlarında heyecan doruklara çıkıyor.
Kaçış Planı,positive,Fransız filmi Aşk Uğruna'yı birde Amerikalılardanizlemek isterseniz buyrun. Orjinali kadar etkileyici olmasada yinede kendini izletiyor. Özellile Fransız versiyonunu izlemediyseniz daha çok keyif alabilirsiniz.
Kaçış Planı,positive,Son birkaç yıldır sinema açısından verimli geçer oldu. Kadro süper. Russell Crowe ara vermeksizin başarılı projelere imza atmaya devam ediyor. Sabırsızlıkla bekliyorum.
Kaçış Planı,positive,arkadaşın yorumu üzerine Pour Elle yi bulup izledim.Evet güzel film.Bunu izlemedim ama pour Elle yi tavsiye ederim.
Kaçış Planı,positive,Russell crowedan güzel bir macera daha konunun tanıdık gelmesi sizi yanıltmasın bence gayet güzel bir film.Özellikle kaçış sahneleri çok heyecanlıydı son 30 dakikaya kadar ortalama olan temposu gittikçe artıyor.Bu hafta vizyona giren harika yapımlar olması sizi yanıltmasın bu da iyi bir seçim olabilir.8/10
